-2.9138, -5.5359, 0.0597
-2.9138, -5.5359, 0.0596
-2.9138, -5.5359, 0.0595
-2.9138, -5.536, 0.0594
-2.9103, -5.5178, 0.0581
-2.9028, -5.4778, 0.0573
-2.8909, -5.4146, 0.0567
-2.8748, -5.3291, 0.0562
-2.8551, -5.2247, 0.0563
-2.8377, -5.1325, 0.0582
-2.8251, -5.0655, 0.0597
-2.8172, -5.0237, 0.0607
-2.8142, -5.0078, 0.0617
-2.8143, -5.008, 0.061
-2.8143, -5.0082, 0.0604
-2.8143, -5.0083, 0.0601
-2.8143, -5.0084, 0.0598
-2.8144, -5.0085, 0.0596
-2.8144, -5.0086, 0.0595
-2.8124, -4.9976, 0.0585
-2.8048, -4.9653, 0.0576
-2.7885, -4.914, 0.0571
-2.7563, -4.8424, 0.0567
-2.7068, -4.7654, 0.0572
-2.6569, -4.7088, 0.0589
-2.6178, -4.6733, 0.0601
-2.5946, -4.6544, 0.0609
-2.5924, -4.6525, 0.0614
-2.5925, -4.6527, 0.0608
-2.5926, -4.6528, 0.0603
-2.5927, -4.6529, 0.06
-2.5928, -4.653, 0.0598
-2.5928, -4.6531, 0.0596
-2.5928, -4.6531, 0.0595
-2.5928, -4.6531, 0.0594
-2.5929, -4.6531, 0.0593
-2.5929, -4.6531, 0.0593
-2.5929, -4.6531, 0.0593
-2.5924, -4.6528, 0.0591
-2.5801, -4.6429, 0.0581
-2.5521, -4.6176, 0.0574
-2.5123, -4.575, 0.0569
-2.463, -4.5088, 0.0567
-2.4259, -4.4469, 0.0584
-2.4027, -4.4029, 0.0597
-2.3915, -4.3802, 0.0607
-2.3913, -4.38, 0.061
-2.3914, -4.3802, 0.0605
-2.3915, -4.3803, 0.0601
-2.3915, -4.3804, 0.0599
-2.3912, -4.3797, 0.0595
-2.3831, -4.3635, 0.0583
-2.3641, -4.3254, 0.0574
-2.335, -4.2669, 0.0567
-2.2972, -4.191, 0.0564
-2.2607, -4.1178, 0.0581
-2.235, -4.0661, 0.0595
-2.2205, -4.037, 0.0606
-2.218, -4.032, 0.0613
-2.2181, -4.0322, 0.0607
-2.2181, -4.0324, 0.0603
-2.2182, -4.0325, 0.0599
-2.2158, -4.0276, 0.0591
-2.2038, -4.0035, 0.058
-2.1803, -3.9564, 0.0572
-2.1521, -3.8997, 0.0578
-2.1332, -3.8619, 0.0593
-2.1264, -3.8484, 0.0608
-2.1265, -3.8485, 0.0604
-2.1263, -3.8481, 0.06
-2.1156, -3.8266, 0.0584
-2.0955, -3.7863, 0.0575
-2.0581, -3.7113, 0.0576
-2.0361, -3.6671, 0.0592
-2.0253, -3.6455, 0.0605
-2.0253, -3.6454, 0.0607
-2.0241, -3.643, 0.0598
-2.0137, -3.6221, 0.0585
-1.9928, -3.5802, 0.0575
-1.9605, -3.5153, 0.0568
-1.9128, -3.4197, 0.0576
-1.8853, -3.3644, 0.0592
-1.8677, -3.3291, 0.0603
-1.8629, -3.3195, 0.0614
-1.8626, -3.319, 0.0606
-1.8546, -3.3029, 0.0591
-1.8361, -3.2657, 0.058
-1.8081, -3.2096, 0.0572
-1.7735, -3.1401, 0.0589
-1.7591, -3.1112, 0.0601
-1.7565, -3.106, 0.0608
-1.7566, -3.1061, 0.0604
-1.7484, -3.0897, 0.0587
-1.7306, -3.0541, 0.0577
-1.7022, -2.9971, 0.057
-1.6751, -2.9427, 0.0585
-1.6593, -2.911, 0.0599
-1.6557, -2.9037, 0.0609
-1.6558, -2.9039, 0.0605
-1.6558, -2.904, 0.0601
-1.6506, -2.8935, 0.0589
-1.6345, -2.8612, 0.0578
-1.6132, -2.8185, 0.0583
-1.6014, -2.7947, 0.0597
-1.6011, -2.7941, 0.0603
-1.6011, -2.7942, 0.06
-1.5999, -2.7917, 0.0593
-1.5894, -2.7707, 0.0582
-1.5689, -2.7295, 0.0573
-1.5373, -2.666, 0.0567
-1.5073, -2.606, 0.0583
-1.4883, -2.5677, 0.0597
-1.4814, -2.5539, 0.061
-1.4814, -2.554, 0.0606
-1.4813, -2.5537, 0.0601
-1.4737, -2.5385, 0.0587
-1.4559, -2.5028, 0.0577
-1.4276, -2.446, 0.057
-1.3896, -2.3697, 0.0567
-1.356, -2.3022, 0.0585
-1.3344, -2.2589, 0.0598
-1.3236, -2.2374, 0.0609
-1.3236, -2.2373, 0.061
-1.3237, -2.2375, 0.0604
-1.3238, -2.2376, 0.0601
-1.3238, -2.2377, 0.0598
-1.3239, -2.2378, 0.0596
-1.3239, -2.2378, 0.0595
-1.3239, -2.2379, 0.0594
-1.3239, -2.2379, 0.0593
-1.3239, -2.2379, 0.0593
-1.3227, -2.2356, 0.0589
-1.3129, -2.2151, 0.0579
-1.2916, -2.1602, 0.057
-1.2784, -2.1122, 0.0584
-1.2729, -2.0847, 0.0597
-1.2726, -2.0835, 0.0604
-1.2726, -2.0836, 0.0601
-1.2726, -2.0837, 0.0598
-1.2726, -2.0837, 0.0596
-1.2726, -2.0838, 0.0595
-1.2727, -2.0838, 0.0594
-1.2721, -2.0809, 0.0589
-1.2677, -2.0575, 0.0578
-1.2591, -2.0118, 0.0571
-1.2463, -1.9441, 0.0565
-1.2338, -1.8774, 0.0583
-1.226, -1.8364, 0.0597
-1.2238, -1.8242, 0.061
-1.2238, -1.8244, 0.0605
-1.2238, -1.8245, 0.0602
-1.2238, -1.8246, 0.0599
-1.2238, -1.8247, 0.0597
-1.2238, -1.8248, 0.0595
-1.2239, -1.8248, 0.0594
-1.2239, -1.8248, 0.0594
-1.2239, -1.8248, 0.0593
-1.2239, -1.8249, 0.0593
-1.2228, -1.8199, 0.0587
-1.2175, -1.7848, 0.0576
-1.2147, -1.7519, 0.0587
-1.2142, -1.7456, 0.0599
-1.2142, -1.7457, 0.0597
-1.2142, -1.7458, 0.0596
-1.2142, -1.7458, 0.0595
-1.2142, -1.7458, 0.0594
-1.2142, -1.7458, 0.0593
-1.2142, -1.7451, 0.0591
-1.2131, -1.7273, 0.058
-1.2104, -1.6836, 0.0572
-1.2065, -1.6197, 0.0567
-1.2024, -1.5519, 0.0587
-1.2006, -1.5227, 0.06
-1.2004, -1.5199, 0.0607
-1.2004, -1.5193, 0.06
-1.1992, -1.5003, 0.0586
-1.1967, -1.4588, 0.0576
-1.1942, -1.4171, 0.0589
-1.1933, -1.403, 0.0605
-1.1933, -1.4031, 0.0602
-1.1933, -1.4032, 0.0599
-1.1933, -1.4033, 0.0597
-1.1933, -1.4033, 0.0595
-1.1933, -1.4028, 0.0593
-1.1923, -1.3862, 0.0582
-1.1922, -1.3485, 0.0575
-1.1999, -1.2708, 0.0568
-1.219, -1.1924, 0.0572
-1.2427, -1.1316, 0.059
-1.2615, -1.0945, 0.0601
-1.269, -1.0814, 0.0614
-1.2689, -1.0816, 0.0607
-1.2688, -1.0817, 0.0603
-1.2688, -1.0819, 0.06
-1.2688, -1.0819, 0.0598
-1.2687, -1.082, 0.0596
-1.2687, -1.082, 0.0595
-1.2687, -1.0821, 0.0594
-1.2687, -1.0821, 0.0593
-1.2687, -1.0821, 0.0593
-1.2687, -1.0821, 0.0592
-1.2687, -1.0821, 0.0592
-1.2777, -1.0664, 0.058
-1.2979, -1.0315, 0.0572
-1.3315, -0.9731, 0.0566
-1.3745, -0.8983, 0.0562
-1.4283, -0.8047, 0.0559
-1.5122, -0.6589, 0.0556
-1.5912, -0.5217, 0.0555
-1.6754, -0.3754, 0.0564
-1.7645, -0.2206, 0.0587
-1.8226, -0.1197, 0.06
-1.8676, -0.0414, 0.0609
-1.9, 0.0148, 0.0616
-1.9196, 0.0489, 0.062
-1.9258, 0.0597, 0.0626
-1.9256, 0.0594, 0.0617
-1.9254, 0.0591, 0.0609
-1.9254, 0.0589, 0.0604
-1.9253, 0.0588, 0.06
-1.9252, 0.0587, 0.0598
-1.9252, 0.0587, 0.0596
-1.9252, 0.0586, 0.0595
-1.9252, 0.0586, 0.0594
-1.9251, 0.0586, 0.0593
-1.9251, 0.0586, 0.0593
-1.9251, 0.0586, 0.0593
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0585, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0586, 0.0592
-1.9251, 0.0585, 0.0592
-1.9251, 0.0585, 0.0592
-1.9251, 0.0585, 0.0592
-1.9251, 0.0585, 0.0592
-1.9251, 0.0585, 0.0592
-1.9251, 0.0585, 0.0592
-1.9251, 0.0585, 0.0592
-1.9255, 0.0591, 0.059
-1.9364, 0.0786, 0.0579
-1.9612, 0.1311, 0.057
-1.9814, 0.1826, 0.0588
-1.9867, 0.1973, 0.0604
-1.9866, 0.1971, 0.06
-1.9866, 0.197, 0.0598
-1.9865, 0.197, 0.0596
-1.9865, 0.1969, 0.0595
-1.9865, 0.1969, 0.0594
-1.9865, 0.1969, 0.0593
-1.9904, 0.2076, 0.0583
-2.0025, 0.2414, 0.0574
-2.022, 0.2957, 0.0568
-2.0571, 0.3937, 0.0562
-2.0861, 0.4743, 0.0579
-2.1062, 0.5302, 0.0594
-2.1182, 0.5636, 0.0605
-2.1207, 0.5708, 0.0613
-2.1207, 0.5706, 0.0607
-2.1246, 0.5815, 0.0593
-2.1365, 0.6148, 0.0581
-2.1619, 0.6854, 0.0571
-2.1881, 0.7585, 0.0588
-2.1994, 0.7899, 0.0601
-2.2015, 0.7958, 0.0608
-2.2014, 0.7956, 0.0604
-2.2037, 0.8019, 0.0592
-2.2135, 0.8293, 0.0581
-2.232, 0.8808, 0.0572
-2.2583, 0.954, 0.0566
-2.291, 1.0452, 0.0564
-2.3213, 1.1296, 0.0582
-2.343, 1.19, 0.0596
-2.3562, 1.2269, 0.0607
-2.3649, 1.2512, 0.06
-2.381, 1.2958, 0.0587
-2.4044, 1.361, 0.0577
-2.4352, 1.4469, 0.057
-2.474, 1.5549, 0.0564
-2.515, 1.6692, 0.0576
-2.5531, 1.7752, 0.0595
-2.5755, 1.8376, 0.0605
-2.5896, 1.8771, 0.061
-2.6074, 1.9266, 0.0594
-2.6331, 1.9983, 0.0582
-2.6746, 2.1139, 0.0572
-2.7168, 2.2315, 0.0566
-2.7584, 2.3473, 0.0582
-2.7907, 2.4373, 0.0596
-2.8152, 2.5055, 0.0606
-2.8305, 2.5483, 0.0613
-2.8374, 2.5671, 0.0622
-2.8374, 2.5669, 0.0616
-2.8373, 2.5666, 0.0609
-2.8372, 2.5664, 0.0604
-2.8372, 2.5663, 0.06
-2.8371, 2.5662, 0.0598
-2.8371, 2.5662, 0.0596
-2.8371, 2.5661, 0.0595
-2.8371, 2.5661, 0.0594
-2.8371, 2.5661, 0.0593
-2.8371, 2.566, 0.0593
-2.8371, 2.566, 0.0593
-2.8393, 2.5719, 0.0586
-2.8507, 2.6083, 0.0575
-2.8661, 2.6785, 0.0567
-2.8744, 2.7392, 0.0582
-2.8779, 2.7762, 0.0596
-2.8788, 2.7863, 0.0608
-2.8788, 2.7861, 0.0604
-2.8788, 2.786, 0.06
-2.8787, 2.7859, 0.0598
-2.8787, 2.7858, 0.0596
-2.8792, 2.7913, 0.0589
-2.8815, 2.8187, 0.0578
-2.8857, 2.8697, 0.0571
-2.8919, 2.9436, 0.0565
-2.8999, 3.04, 0.0561
-2.9088, 3.146, 0.0571
-2.9155, 3.2259, 0.0588
-2.9205, 3.287, 0.0601
-2.9239, 3.3271, 0.0611
-2.9262, 3.3551, 0.0598
-2.9305, 3.4064, 0.0585
-2.9367, 3.4806, 0.0575
-2.9446, 3.5758, 0.0568
-2.9533, 3.6791, 0.0579
-2.96, 3.7593, 0.0594
-2.9643, 3.8117, 0.0605
-2.9668, 3.8412, 0.0613
-2.967, 3.8441, 0.0616
-2.967, 3.8438, 0.0609
-2.967, 3.8436, 0.0603
-2.967, 3.8435, 0.06
-2.967, 3.8434, 0.0597
-2.967, 3.8433, 0.0595
-2.967, 3.8433, 0.0594
-2.967, 3.8433, 0.0594
-2.967, 3.8433, 0.0593
-2.9671, 3.8438, 0.0591
-2.9683, 3.8599, 0.0581
-2.9692, 3.9002, 0.0573
-2.9655, 3.9612, 0.057
-2.9582, 4.0147, 0.0586
-2.9528, 4.0446, 0.0599
-2.9523, 4.0476, 0.0606
-2.9523, 4.0475, 0.0602
-2.9523, 4.0474, 0.0599
-2.9523, 4.0473, 0.0597
-2.9523, 4.0472, 0.0596
-2.9523, 4.0472, 0.0595
-2.9519, 4.0495, 0.059
-2.9478, 4.0713, 0.0579
-2.9384, 4.1152, 0.0572
-2.9204, 4.1804, 0.0566
-2.8908, 4.2695, 0.0562
-2.8423, 4.3989, 0.056
-2.8036, 4.5003, 0.058
-2.7747, 4.576, 0.0595
-2.7554, 4.6267, 0.0605
-2.7439, 4.6568, 0.0613
-2.7427, 4.6598, 0.0617
-2.7428, 4.6596, 0.061
-2.7429, 4.6594, 0.0604
-2.7429, 4.6593, 0.06
-2.7388, 4.6701, 0.0588
-2.7259, 4.7023, 0.0578
-2.7025, 4.7537, 0.0572
-2.6644, 4.8211, 0.0566
-2.608, 4.9038, 0.0562
-2.5336, 4.9983, 0.0559
-2.4533, 5.0922, 0.0576
-2.3892, 5.1662, 0.0592
-2.342, 5.2208, 0.0603
-2.3116, 5.2559, 0.0611
-2.2976, 5.2721, 0.0621
-2.2977, 5.2719, 0.0616
-2.2979, 5.2717, 0.0609
-2.298, 5.2716, 0.0604
-2.2981, 5.2715, 0.0601
-2.2981, 5.2714, 0.0598
-2.2982, 5.2713, 0.0596
-2.2982, 5.2713, 0.0595
-2.2982, 5.2713, 0.0594
-2.2982, 5.2713, 0.0594
-2.2966, 5.2733, 0.0589
-2.2821, 5.2895, 0.0579
-2.2493, 5.3218, 0.0572
-2.2, 5.3627, 0.0567
-2.127, 5.4126, 0.0563
-2.0457, 5.459, 0.0578
-1.9859, 5.4896, 0.0593
-1.947, 5.5089, 0.0604
-1.9322, 5.5162, 0.0615
-1.9324, 5.5161, 0.0609
-1.9326, 5.516, 0.0604
-1.9327, 5.5159, 0.0601
-1.9327, 5.5159, 0.0598
-1.9226, 5.5209, 0.0587
-1.8913, 5.5362, 0.0577
-1.8391, 5.5596, 0.057
-1.7675, 5.5862, 0.0566
-1.6715, 5.614, 0.0562
-1.5508, 5.6418, 0.0559
-1.408, 5.671, 0.0556
-1.2633, 5.7004, 0.0575
-1.1507, 5.7233, 0.0591
-1.0616, 5.7414, 0.0603
-0.9977, 5.7544, 0.0611
-0.9583, 5.7624, 0.0617
-0.9461, 5.7649, 0.0624
-0.9464, 5.7648, 0.0616
-0.9467, 5.7647, 0.0608
-0.9469, 5.7647, 0.0603
-0.947, 5.7647, 0.06
-0.9471, 5.7646, 0.0598
-0.9471, 5.7646, 0.0596
-0.9472, 5.7646, 0.0595
-0.9472, 5.7646, 0.0594
-0.9472, 5.7646, 0.0593
-0.9466, 5.7648, 0.0591
-0.9312, 5.7679, 0.0582
-0.8939, 5.7732, 0.0574
-0.8344, 5.7767, 0.0568
-0.7528, 5.7726, 0.0567
-0.677, 5.7618, 0.0585
-0.6308, 5.7527, 0.0598
-0.6085, 5.748, 0.061
-0.6085, 5.748, 0.0608
-0.6087, 5.748, 0.0603
-0.6088, 5.748, 0.06
-0.6089, 5.748, 0.0598
-0.5971, 5.7455, 0.0586
-0.5628, 5.7382, 0.0576
-0.5043, 5.7257, 0.0569
-0.4255, 5.709, 0.0564
-0.3254, 5.6877, 0.0561
-0.2083, 5.6627, 0.0558
-0.0627, 5.6318, 0.0556
0.1017, 5.5968, 0.0555
0.2749, 5.56, 0.0565
0.4352, 5.5231, 0.0585
0.5521, 5.4889, 0.0599
0.646, 5.4527, 0.061
0.7103, 5.4205, 0.0617
0.7516, 5.3947, 0.0622
0.7709, 5.3811, 0.0628
0.7707, 5.3812, 0.0622
0.7704, 5.3813, 0.0614
0.7702, 5.3815, 0.0606
0.77, 5.3815, 0.0602
0.7699, 5.3816, 0.0599
0.7698, 5.3816, 0.0597
0.7776, 5.376, 0.0587
