4.082460, -1.272100, 0.163134, 0.000000
4.082439, -1.268141, 0.162240, 0.000000
4.081354, -1.267690, 0.160670, 0.000000
4.081017, -1.269392, 0.162792, 0.000000
4.084317, -1.270582, 0.161980, 0.000000
4.079950, -1.268802, 0.162964, 0.000000
4.084889, -1.268907, 0.162595, 0.000000
4.080773, -1.268765, 0.162966, 0.000000
4.086856, -1.271045, 0.164363, 0.000000
4.086123, -1.269611, 0.163006, 0.000000
4.088835, -1.272508, 0.162867, 0.000000
4.084379, -1.270369, 0.162386, 0.000000
4.084772, -1.271534, 0.163678, 0.000000
4.087225, -1.272691, 0.163332, 0.000000
4.087222, -1.274738, 0.163598, 0.000000
4.086345, -1.277268, 0.163191, 0.000000
4.082698, -1.275255, 0.164792, 0.000000
4.084050, -1.274750, 0.162818, 0.000000
4.083344, -1.273185, 0.161503, 0.000000
4.085450, -1.271568, 0.162224, 0.000000
4.084724, -1.269797, 0.162172, 0.000000
4.082267, -1.268469, 0.162371, 0.000000
4.083020, -1.271135, 0.162570, 0.000000
4.077084, -1.270035, 0.161620, 0.000000
4.079164, -1.270605, 0.162779, 0.000000
4.079301, -1.270801, 0.162216, 0.000000
4.081096, -1.270519, 0.162572, 0.000000
4.072542, -1.268068, 0.161345, 0.000000
4.081970, -1.270811, 0.162238, 0.000000
4.080251, -1.268226, 0.162206, 0.000000
4.076991, -1.266325, 0.160547, 0.000000
4.074443, -1.266226, 0.160323, 0.000000
4.071927, -1.265072, 0.160779, 0.000000
4.073681, -1.263167, 0.159250, 0.000000
4.079504, -1.265628, 0.159768, 0.000000
4.085196, -1.269955, 0.162898, 0.000000
4.083469, -1.271120, 0.161781, 0.000000
4.083266, -1.272468, 0.162082, 0.000000
4.078300, -1.267525, 0.161643, 0.000000
4.074997, -1.266239, 0.161502, 0.000000
4.077779, -1.264558, 0.159888, 0.000000
4.071755, -1.261315, 0.159849, 0.000000
4.076395, -1.263197, 0.160035, 0.000000
4.076326, -1.262563, 0.160603, 0.000000
4.081041, -1.266822, 0.161017, 0.000000
4.087530, -1.270351, 0.163953, 0.000000
4.087566, -1.269984, 0.163280, 0.000000
4.079414, -1.269415, 0.162548, 0.000000
4.076382, -1.269406, 0.161377, 0.000000
4.074788, -1.270678, 0.161842, 0.000000
4.075588, -1.269084, 0.162053, 0.000000
4.080380, -1.273376, 0.162396, 0.000000
4.080571, -1.268903, 0.161321, 0.000000
4.081673, -1.268854, 0.162272, 0.000000
4.083435, -1.270121, 0.161321, 0.000000
4.083596, -1.271810, 0.163819, 0.000000
4.081106, -1.273379, 0.161948, 0.000000
4.079500, -1.274794, 0.163368, 0.000000
4.080520, -1.275990, 0.161830, 0.000000
4.084627, -1.277509, 0.163775, 0.000000
4.085155, -1.274701, 0.163802, 0.000000
4.085443, -1.274175, 0.163707, 0.000000
4.082311, -1.273188, 0.163574, 0.000000
4.086466, -1.272567, 0.163398, 0.000000
4.087565, -1.279070, 0.164997, 0.000000
4.084244, -1.278868, 0.163197, 0.000000
4.075306, -1.271259, 0.161985, 0.000000
4.075705, -1.268666, 0.161640, 0.000000
4.075244, -1.268075, 0.160646, 0.000000
4.078660, -1.265336, 0.160038, 0.000000
4.074167, -1.267217, 0.162365, 0.000000
4.072486, -1.266110, 0.161953, 0.000000
